"corpus","preloaded/trends_en"
"subcorpus","-"
"concordance size","10000"
"query","Query:[word=""cold""][word=""day""];Random sample:10000"
"Reference","Left","KWIC","Right"
"2017-12-30","System Market 2022 by Production Market Analysis and Regional Market Performance </s><s> A heartwarming proposal on a","cold day","in NH mountains </s><s> SARGENT''S PURCHASE, N.H. (AP) -- A New Hampshire man isn''t letting extreme cold get in the way of a"
"2018-01-04",", The Bar at Hotel Kabuki in San Francisco </s><s> ""There is something to be said about a good Irish coffee on a bone chillingly","cold day",". </s><s> Equal parts relaxing and energizing with a nice nostalgic finish. </s><s> If done correctly, this should warm your stomach,"
"2018-01-16","Battersea''s intake manager Steve Craddock. </s><s> ""The whole experience must have been very frightening for them. </s><s> ""It was a","cold day","and they could have easily got hypothermia, suffocated or died of dehydration. </s><s> ""Fortunately, they were found in time"
"2018-01-26","playoff loss: There are a few to pick from during the 1980s, but we''ll go with the 1986 AFC Championship Game. </s><s> On a","cold day","at raucous Cleveland Stadium, the Browns were up 20-13 and five minutes or so away from the Super Bowl. </s><s> They then pinned"
"2018-02-10","and ice. </s><s> ""Most of the snow will probably fall across high ground but, regardless of where you are, it is going to be a very","cold day",", 4 to 7C but factor in the wind chill and it will probably feel sub-zero across the country."" </s><s> On Sunday night in London"
"2018-02-15","""Cool Runnings"" -- insisted that Fenlator-Victorian and Russell would still compete in Pyeongchang. </s><s> Weather: a","cold day","with a squally band of rain - ITV News </s><s> It will be a rather cold day with a squally band of rain, snow and hail in the west"
"2018-02-15","Russell would still compete in Pyeongchang. </s><s> Weather: a cold day with a squally band of rain - ITV News </s><s> It will be a rather","cold day","with a squally band of rain, snow and hail in the west moving eastwards bringing local gales for time, and a risk of"
"2018-03-22",", least of all Heitkotter vocally; mush-mouthed and barely coherent, his words ooze out like pancake syrup on a","cold day",". </s><s> They are just letting the langorous grooves pour out of their respective instruments with zero regard for convention"
"2018-04-08",". </s><s> ""Got through four innings, pretty crisp the last three. </s><s> Very optimistic moving forward."" </s><s> Wearing short sleeves on a","cold day","-- 44 degrees at first pitch -- Arrieta retired 10 of his last 11 hitters after a rough first inning. </s><s> He left after"
"2018-04-22","the Jets have drafted since 1976, which was Namath''s final season in green and white. </s><s> Since he played his final game on a","cold day","at Shea Stadium against the Bengals that year, 30 different men have started a game at quarterback for the Jets. </s><s> Some of"
"2018-04-28","the Chicago Cubs. </s><s> Darvish struck out eight, walked two, gave up three hits and in general had a merry old time on another","cold day","at the Friendly Confines. </s><s> Two weeks prior, on an even colder Friday afternoon at Wrigley, Darvish made his home debut as"
"2018-05-13","chicken I believe I could do without. </s><s> But the immediate challenge is exercise: what about a rainy day, or an extremely","cold day",", or one of those hot and sultry days on the Shore that can melt macadam on the roads. </s><s> Worse still, when I just don''t feel"
"2018-06-07","car on approach so that the interior is warm and the windows demisted by the time you''re safely ensconced in the car on a","cold day",". </s><s> Features like parking assistants, which reverse your car, and tech to ensure you don''t cut people off when you want to"
"2018-06-09","and swirled like the wisps you see when driving along a road after a dusting of snow has covered the highway on a very","cold day",". </s><s> But the ""dust"" here wasn''t the tan or brown of dust on an Illinois dirt road, nor was it the shiny white of fresh snow. </s><s> It"
"2018-07-17","Yeats''s earthly end chills the world as well: </s><s> The mercury sank in the mouth of the dying day. </s><s> The day of his death was a dark","cold day",". </s><s> The rest of Auden''s poem is just as lovely as its first stanza, although ""In Memory of W. B. Yeats"" takes some creative"
"2018-08-29","said. </s><s> The video projection was filmed earlier this year using 80 locals at Bendigo Creek near Lake Weeroona. </s><s> ""On very","cold day","about 80 people came down to be part of the work. </s><s> Everyone in the work is from the region and hopefully they''ll come and see"
"2018-09-26","got coming very soon @marksandspencer Christmas'', she said. </s><s> Before adding: ''Reminds me of something I suffer from on a","cold day",".'' </s><s> LOL! </s><s> Amanda attended the nuptuals of TV Boss and global head of Syco TV, Nigel Hall, at Claridges in London along with"
"2018-09-26","that there is no such thing as an Iced Cappuccino."" </s><s> Even experts agree, a Caffè Mocha makes a satisfying indulgence on a","cold day",". </s><s> Foto: It''s like a halfway point between a latte and a hot chocolatesourceFlickr/tomsbrain </s><s> Another long-time"
"2018-10-05","fresh cider. </s><s> Whoever invented the cider press should be greatly appreciated. </s><s> There is nothing like a glass of cider on a","cold day",", perhaps with a little Apple Jack in it for the adults. </s><s> ITV Hub is what the UK TV channel calls its online catch-up service"
"2018-10-15","one particularly cold day. </s><s> ""I really like an honest challenge and that''s what you get in Southland. </s><s> I remember we had one","cold day","and I thought I would have revelled in that, but I hated it and when you are cold your morale can go out the door really"
"2018-11-04","traction at the molecular level for snow and cold pavement,"" Rogers said. </s><s> ""Using summer or all-season tires on a","cold day","is like putting a Snickers bar in the freezer: You can shatter it with a hammer. </s><s> The rubber of a summer tire can actually"
"2018-12-05","in the east turning more frequent and falling as sleet or snow at times. </s><s> Fewer showers to the west. </s><s> Highs at 2 to 5C. </s><s> A","cold day","with the easterly flow again bringing some wintry showers in eastern areas as well as around southern coasts. </s><s> Rather"
"2019-01-15","Royal family visiting our town. </s><s> I think it''s lovely that a local charity gets this kind of recognition. </s><s> ""It''s a bloomin''","cold day",". </s><s> My teeth were chattering with cold but I was determined to get a glimpse of the princess."" </s><s> Other dignitaries attending"
"2019-01-16","showers with strengthening northerly winds. </s><s> Minimum temperature -3C."" </s><s> And for Thursday, the Met Office said: ""A","cold day","but with a good deal of sunshine. </s><s> Mostly dry, just a few wintry showers in the morning. </s><s> High cloud will increase towards"
"2019-01-17","indoor space which will enable visitors to enjoy rides during the winter months as well. </s><s> Since Ankara is known for its","cold day","and nights in winter, Ankapark features heated tents where rides continue to operate regardless of the weather"
"2019-01-18","dance bars </s><s> Hunter''s Prowl: Clemente vs. Parker -- you make the pick </s><s> Good morning, friends. </s><s> It''s another beautiful,","cold day","in the Steel City, and I need you to decide something for me. </s><s> Who had the best arm: Dave Parker or Roberto Clemente? </s>"
"2019-01-21","pass would''ve set up the Chiefs with a field goal of about 40 yards. </s><s> Instead the sack turned it into a 54-yard try. </s><s> On a","cold day","at Arrowhead Stadium, Andy Reid opted for a punt instead. </s><s> Gurley had been a beast in his first two postseason games,"
"2019-01-29","humiliating themselves -- with their ""Hallelujah"" snow day song. </s><s> Their song''s chorus goes, ""It''s a snow day. </s><s> A winter","cold day",". </s><s> Stay home and just play. </s><s> It''s a great family day."" </s><s> In one of the tongue-in-cheek verses, the high school principal"
"2019-01-31","probably have a stack of books in your room that you always said you would get around to reading, but never did. </s><s> A freezing","cold day","is a great time to curl up and finally pick up one of those books you''ve been putting off reading. </s><s> There are so many"
"2019-02-18","<s> Financial Comparison: American Bio Medica (ABMC) versus Evolus (EOLS) </s><s> Bristol a place where Irish up their game </s><s> It''s a","cold day","in February and John Muldoon is expertly placing cones on along the end line of the pitch where the Bristol bears are"
