"corpus","preloaded/trends_en"
"subcorpus","-"
"concordance size","10000"
"query","Query:[word=""black""][word=""coat""];Random sample:10000"
"Reference","Left","KWIC","Right"
"2018-03-08",": ''You Don''t Expect That Call'' </s><s> Ivanka Trump Ditches Pricey Fashion And Dons $90 Coat For Work </s><s> Ivanka Trump wears a $90","black coat","for work on Thursday, March 8. </s><s> Ivanka Trump ditched her preference pricey fashion on Thursday by donning a $90 coat at"
"2018-03-08","her home in the Kalorama neighborhood Thursday morning. </s><s> She wore one of her affordable brand favorites -- Zara. </s><s> The","black coat","had pearl embellishments on the collar and pockets. </s><s> According to the report, the actual cost is $89.90 and is currently"
"2018-03-08","earrings, dark sunglasses, and a black handbag. </s><s> Ivanka wore her blonde hair straight and parted in the middle. </s><s> The","black coat","isn''t the only clothing Ivanka Trump has worn from the Spanish retailer. </s><s> According to the report, the 35-year-old has"
"2018-03-20","sedan with a tan interior, possibly an early-2000s-model Acura TL, the release states. </s><s> The driver was wearing a","black coat",", it adds, while the passenger was wearing a light-coloured coat. </s><s> Police are also releasing a photo of a van whose driver"
"2018-03-20","Percell Porter was last seen at the Bojangles restaurant recently. </s><s> He was wearing a black shirt, blue jeans, a","black coat","and a blue baseball cap. Investigators say he may be suffering from a cognitive impairment. </s><s> If you''ve seen Porter, call"
"2018-03-27","legs, touched their thighs with his hand, or touched their feet with his. </s><s> He is balding on top and wore glasses and a long","black coat",". </s><s> Anyone with information about him is asked to call police at (613) 236-1222 extension 5625, or to send an e-mail to"
"2018-03-29","for him every day at his previous place of work. </s><s> I started feeding him after I picked him up and felt under his overgrown","black coat","that he was just a bag of bones. </s><s> I tracked down his previous owner who said he would appreciate it if I could take care of"
"2018-04-01","four-door sedan with a tan interior. </s><s> Police say it''s possibly an early 2000''s model Acura TL. </s><s> The driver was wearing a","black coat","while the passenger was dressed in a light coloured coat. </s><s> Anyone with more information about this case is asked to call"
"2018-04-01","dressed in a vibrant cerise ensemble - for the Easter Service at St George''s Chapel in Windsor. </s><s> Wearing a smart-looking","black coat",", Kate, who is due to give birth to her third child in weeks, looked comfortable and relaxed as she chatted to was greeted"
"2018-04-18","over a 24-hour period. </s><s> ""What caused you to lose your housing most recently?"" </s><s> Yokinch asked one woman, dawning a thick,","black coat","and no hat on a cold Tuesday. </s><s> ""I couldn''t pay the rent. </s><s> I tried to give the money and I did come up with some. </s><s> But I told to her"
"2018-04-25","has contributed its famed Pretino dress to the exhibition. </s><s> Seen on a mannequin, it''s difficult to imagine how this chic","black coat","dress could have caused what Shawn Levy, author of Dolce Vita Confidential, dubbed a ""miniscandal"" in 1955. </s><s> Cassock"
"2018-04-30","scenes near Pachayappa College in Chennai. </s><s> Recently, a bike-stunt scene was filmed and Vijay looked suave sporting a","black coat","and suit. </s><s> Videos from the shooting spot have been leaked and are going viral on social media. </s><s> As soon as people got to know"
"2018-05-05","directly into the camera. </s><s> In another photo, the Step Up star looked more relaxed, but no less commanding in a knee length","black coat","as her other thigh slipped out the seem. </s><s> The ensemble showcased Dewan''s svelte torso, as a long black belt was tied above"
"2018-06-05",", the prosecution, the CBI and even the brand new witness, PW4 (Prosecution Witness 4). </s><s> In tight white pants, a short","black coat",", the lawyer white tie, flyaway hair and too long sideburns, the Delhi criminal advocate representing Nirav Modi had"
"2018-09-09","gazes at the camera wearing a black fedora covering her blonde tresses and sporting a bold red lipstick. </s><s> She wears a","black coat","embellished with gold buttons that is left open enough to give a generous glimpse of her cleavage. </s><s> Another black and"
"2018-09-10","haunt Craig''s for dinner in a dark ensemble that highlighted her athletic figure. </s><s> The Olympic gold medalist wore a","black coat","with fur trimming over a plunging black top with black leather pants and snakeskin heels. </s><s> The Secrets of My Life author"
"2018-10-15","Prince Harry arrived for their royal visit to Australia. </s><s> During their arrival, Markle wore a gorgeous burgundy and","black coat","with a pair of chic black pants. </s><s> With the outfits, Markle wore a pair of Sarah Flint pumps with a tortoiseshell heel. </s><s> As it"
"2018-10-22","Market Square inn. </s><s> Sightings include a tall figure appearing inside the locked pub wearing a black hat and","black coat",", and a tendency for clocks and watches to stop on the stroke of midnight in the Great Hall - the oldest part of the building"
"2018-11-11","of duty in World War I. </s><s> Duchess Kate, who stood next to Queen Elizabeth II and Duchess Camilla on a balcony, wore a fitted","black coat","with a white collar and silver buttons. </s><s> She accessorized her look with stud earrings and a black fascinator. </s><s> Related:"
"2018-11-14","royals to mark Remembrance Day, Meghan followed tradition and wore a pair of flesh coloured stockings underneath her","black coat","dress. </s><s> While some declared her choice to follow protocol ''wild'' -- particularly given the nude colour of the stockings"
"2018-12-07",", was accused in August of throwing bottles and chairs at two bartenders at Angels Gentleman''s Club. </s><s> Cardi B, who wore a","black coat",", hat and sunglasses, was approached by multiple photographers as she entered into the courthouse. </s><s> The judge released"
"2018-12-07","of the charges of assault and endangerment brought against it after the fight on August 29. </s><s> Arrival at the court in the","black coat",", hat, beige, and dark glasses, surrounded by a pack of journalists, the rapper became famous with the hit ""Bodak Yellow"
"2018-12-14","famous long red hair for a shorter grey cut, hidden under a white hat. </s><s> She covered up her pale trousers with an oversized","black coat",". </s><s> Model Lady Mary Charteris showed off her long pink hair, topped with a black hat and teamed with a black fur coat and"
"2019-01-24","as socially conscious''. </s><s> The Duchess of Sussex took a different approach to styling the piece, wearing it with a £1,350","black coat","from Stella McCartney, pictured </s><s> The brand funds a set of lifesaving vaccines and treatments aimed to save the life of a"
"2019-02-02","the Netherlands. </s><s> Ener-Core, Inc. is headquartered in Irvine, California. </s><s> Brigitte Macron stays snug and stylish in","black coat","at composer Michel Legrand''s funeral </s><s> French President Emmanuel Macron''s wife, 65, braved the winter chill with a"
"2019-02-08",", who is not known to her, is described by police as a man with a tanned complexion, 5ft 10ins tall, unshaven and wearing a","black coat","with zipped pockets and a fur-trimmed hood, together with a black beanie hat pulled down to his eyes. </s><s> He spoke with a"
"2019-02-10","and kept each other warm during a chilly evening. </s><s> Alwyn wore a tweed coat, grey sweater and dark pants. </s><s> Swift opted for a","black coat","and purple jeans. </s><s> She also had a scarf on her head, perhaps as protection from the rain or as a means of trying to go"
"2019-02-13","? </s><s> Katy looked surprised as she took a break from her pie to stare at something </s><s> Keeping warm? </s><s> The superstar threw on a","black coat","after stopping inside a local store to pick up some items </s><s> Finding Your Sweetheart Without Sweethearts </s><s> When you think of"
"2019-02-13",". </s><s> The Grey''s Anatomy star, 48, went make-up free as she carried her pet pooch through the streets, keeping casual in a","black coat","worn over a baggy turtleneck. </s><s> The mother-of-three accessorized with an over the shoulder purse and a pair of oversized"
"2019-02-13","in her fashion show signature - a pair of black sunglasses - and with her hair in its trademark pageboy bob. </s><s> Her glinting","black coat","was streaked with swirling silver patterning over its shoulders and alongside the Vogue chieftain''s svelte hips. </s>"
"2019-02-13","the show also got in plenty of his own hobnobbing, including with Taylor. </s><s> He shared a laugh with Pusha T, whose sparkling","black coat","was flung over one shoulder, showing off his black T-shirt with white swirling designs. </s><s> Cozying up: The pair got close,"
"2019-02-13","in an over-production of pigment, Pilfold added. </s><s> It''s the opposite of albinism. </s><s> And although the leopard''s rocking a","black coat","during the day, its rosette patterns are visible in nighttime infrared imagery. </s><s> ""The images were captured at Laikipia"
