"corpus","preloaded/trends_en"
"subcorpus","-"
"concordance size","10000"
"query","Query:alemma,[word=""market""];Random sample:10000"
"Reference","Left","KWIC","Right"
"2014-03-21","8.3% to more than 115,000 units, despite a downward trend in the segment above 500cc. </s><s> Even in the challenging European","market","environment, BMW Motorrad was able to increase deliveries slightly and made strong gains in Germany. </s><s> The brand"
"2014-04-17","teachers on a collaborative programme of installation and education. </s><s> Older Americans fighting to stay in the jobs","market","</s><s> For the last 20 years, the economic landscape has been changing as more people work later in life. </s><s> But this trend,"
"2014-05-19","in the U.S. </s><s> It''s possible that the pot market will wind up like the beer market. </s><s> But it could instead end up like the wine","market",", with greater variety and higher quality along with reliability. </s><s> That would matter both to the consumer experience"
"2014-07-12","in California now well over $400,000 (compared to the national average of $172,000), the booming West Coast housing","market","is giving many residents no choice other than rentals. </s><s> In addition to increasing demand for rentals, the merger with"
"2014-07-14","prognosis and the likelihood of imminent inflation. </s><s> A moment''s examination will show that a permanent bull","market","for gold is impossible. </s><s> If gold had risen consistently and measurably in value since the days of Tutankhamen, its price"
"2014-10-08","cash buyout. </s><s> Fortune however did make an educated guess, ""[The deal] may be gleaned by referring to AutoNation''s total","market","value, which is about $6 billion, or just over one-third of its 2013 revenue. </s><s> If Berkshire is paying a like price for Van"
"2014-10-31","to date, considering revenue has been impacted by a lack of opportunity at least in the near term in the Mining & Metals","market",". </s><s> But looking to 2015, I believe we''re in a great position to capture additional awards across all of our end markets. </s><s> And"
"2014-12-01","heritage of the badge. </s><s> Why it''s shockingly high: Haven''t we been here before? </s><s> The Nissan 370Z ''returned'' in to the","market","12 years ago to a market position that was supposed to break free of the lower-sales, higher-price territory that"
"2014-12-07","markets. </s><s> He said the milk would be funnelled as much as possible into added-value nutritional products for which the","market","remained strong. </s><s> E-commerce: Pakistan very much on investors'' map </s><s> KARACHI: Pakistan has always been on the radar - for"
"2015-02-11","<s> This market research report provides a comprehensive overview of the global online grocery market in terms of","market","size, demand drivers, market structure, and ongoing trends. </s><s> The research report discusses the global market for"
"2015-03-17",". </s><s> The product was developed and tested in Germany, but the U.S., particularly Florida and Collier provide a lucrative","market",". </s><s> It''s a perfect match. </s><s> For the past two years, Collier has worked to revamp its economic development strategy with a"
"2015-04-13","the commercial property is transferred to the scheme - and subsequently leased back to the company as tenant who pay a","market","rental to their pension fund as landlord. </s><s> For companies, partnerships or individuals that may be under pressure from"
"2015-05-05","spent several years working on the west coast, said that area has an urban beekeeping presence that integrates with its","market","gardens and working farms. </s><s> She said there is an added incentive for all urban agriculture for those living on Vancouver"
"2015-05-26","its target price to Y380 from Y345. </s><s> China market surges to highest level since November 2008 </s><s> Mainland China share","market","advanced for sixth straight session, as risk appetite buying sustained after government announced Friday that"
"2015-08-04",", which would have been unchanged from the May reading following an upward revision from 0.3 percent. </s><s> In the currency","market",", the Australian dollar is lower against the U.S. dollar ahead of the Reserve Bank of Australia''s monetary policy"
"2015-09-22","some companies, for example energy produces, for their use. </s><s> Others -- like China -- are considering creating a carbon","market","). </s><s> The companies that now report their internal carbon intensity still represent less than 10% of all the companies"
"2015-09-25",", was raided last week. </s><s> The organization was founded by Shinobu Tsukasa, the Yamaguchi-gumi''s top boss. </s><s> ""High-oleic","market","in Ukraine: no bubble but evolution"" </s><s> During several recent years, our Agency is closely monitoring development rates"
"2015-10-24","rates. </s><s> If this happens, those punters will sell and lock in profits. </s><s> Either way, it will be the start to a major stock","market","correction. </s><s> We''re more likely than not going to take out the August low on Dow Jones. </s><s> The ASX 200 will surely follow. </s>"
"2015-10-27","nature. </s><s> The number of public offerings goes up when the equity market is buoyant. </s><s> A year with strong equity","market","is generally followed by a sharp increase in the number of IPOs. </s><s> The correlation has been as high as 70 per cent in the last"
"2015-11-24","may have changed. </s><s> This means that attention has to be paid, on a constant basis, to the changing conditions in a","market","that may affect perceptions (soft issues), as well as sector-specific or the related ''doing business'' environment ("
"2015-12-11",", respectively. </s><s> The IPO of Narayana Hrudayalaya will open on December 17 and close on December 21. </s><s> According to primary","market","tracker Prime Database, a total of 18 companies are in the pipeline for launching their IPOs to raise a cumulative"
"2015-12-15","? </s><s> ET Now: Let me take the clock back and talk about the importance of macros. </s><s> In 2013, we had horrible macros and yet the","market","went up. </s><s> Right now we have near-perfect macros and market is not moving up. </s><s> Rakesh Jhunjhunwala: Yes, because in 2013"
"2015-12-15","Aldi and Lidl, which have enjoyed double digit growth over the past three months. </s><s> In stark contrast, Asda and","market","leader Tesco saw sales slide 3.4 per cent in the 12 weeks to December 6. </s><s> Morrisons sales fell 2.0 per cent as it starts to"
