"corpus","preloaded/trends_en"
"subcorpus","-"
"concordance size","10000"
"query","Query:alemma,[word=""black""][word=""jacket""];Random sample:10000"
"Reference","Left","KWIC","Right"
"2016-09-29","dashboard cameras. </s><s> Dwane Casey: Jared Sullinger has Raptors'' starting PF job to lose </s><s> Is ""down over his chin onto his","black jacket",""" wrong? </s><s> I squeezed between the tea chests. </s><s> I squatted down beside him. </s><s> I held the tray up and shined the light onto the"
"2016-09-29",". </s><s> The red sauce trickled down from his lips, down over his chin onto his black jacket. </s><s> In the last sentence, why ""onto his","black jacket",""" needs no conjunction preceding it? </s><s> If I write that sentence, I may write ""The red sauce trickled down from his lips,"
"2016-09-29","it? </s><s> If I write that sentence, I may write ""The red sauce trickled down from his lips, down over his chin and onto his","black jacket","."" </s><s> Down, down and onto are the adverbs that describe the verb ""trickled"". </s><s> Does my understanding make sense? </s><s> Why can the"
"2016-09-30","one who''s actually doing it!'' </s><s> Tom, dressed in his usual off-screen ''uniform'' of dark-on-dark -- black shirt worn with","black jacket","and trousers -- says: ''All I can do is to bow down before the courage of my wife.'' </s><s> As he has previously admitted, he and Rita"
"2016-09-30","faceoff between Canada and Team Europe. </s><s> Madeline was older, 70, I would find out, wearing a Canada T-shirt under her","black jacket",". </s><s> The girl was sporting a Canada T-shirt, too. </s><s> The boy was wearing a Sidney Crosby sweater, of course. </s><s> A grandmother and"
"2016-10-05","dementia. </s><s> Ray Robinson is described as 6''-0"" tall, 185 lbs. </s><s> He was last seen wearing a dark blue knit cap, a thin vinyl","black jacket","with a white stripe on the sleeves, a plaid shirt, and dark blue pants with black leather shoes. </s><s> He also wears glasses. </s><s> He"
"2016-10-17","are handwritten lyrics to the song ""I Hope We Work It Out"" (estimated at $4,000 to $6,000), Prince''s paisley","black jacket","(estimated at $25,000 to $30,000), and his 1959 Gibson L48 guitar (estimated at $40,000 to $60,000). </s><s> Other impressive"
"2016-10-18","and Mikel Arteta, Guardiola was dressed identically to his assistants in dark trousers, grey sweater and an optional","black jacket",". </s><s> The whole ensemble was accompanied by pristine white trainers that do not look well acquainted with the side of a"
"2016-11-08","death of a Blaine toddler. </s><s> The girl, Cristal Mariel Olivia Agular, was described as wearing purple pants and a brown and","black jacket",". </s><s> ""There are grave safety concerns"" for the girl, the Anoka County Sheriff''s Office said in a statement. </s><s> Soto-Lopez is"
"2016-11-14","with an eye-catching clutch bag </s><s> True blue: Actress Leslie Manville looked elegent in a full-length blue gown with","black jacket","</s><s> Confident: Actress Aoife Duffin looked stylish and confident as she strode the red carpet </s><s> Sheer delight! </s><s> Margo"
"2016-11-16","Hospital in Manchester and gave to a baby boy on Tuesday </s><s> During Tuesday''s show, her baby bump was concealed under a","black jacket","and green top </s><s> Fellow BBC presenter Dan Walker also tweeted his congratulations to Victoria </s><s> The Flash season 3 episode 6"
"2016-11-23","and 6-foot-1 and weighing between 150 and 160 pounds. </s><s> He was wearing a blue and yellow sweater or scarf around his neck, a","black jacket",", khaki pants, and white tennis shoes. </s><s> Ohio men plead guilty after beating man ''in the name of the white race'' </s><s> A"
"2016-11-25","at about 4:10 p.m. </s><s> The suspect is described as a white man, 35 to 40 years old and slim. </s><s> He was wearing a black baseball hat,","black jacket",", grey sweatpants and red and white basketball shoes. </s><s> User:PeterJeremy/Suburb Skeleton </s><s> [[Image:NASA satellite"
"2016-11-28","which couldn''t conceal his long curly locks </s><s> Of course the rest of the family looked fashionable as well. </s><s> Rodger donned a","black jacket",", jeans, and a coordinating striped scarf while his oldest son looked like his little mini-me in similar duds with the"
"2016-11-30","$397 and the suspects fled the scene on foot. </s><s> The first suspect is described as a black man, 5''6"", medium build, wearing a","black jacket","with a white logo on the back and a dark colored hood covering his head, dark colored pants and dark colored sneakers. </s><s> The"
"2016-12-10","Police. </s><s> Police say Yasmin Seweid was last seen leaving her New Hyde Park Home on Wednesday around 8 p.m. She was wearing a","black jacket",", a black head scarf, black yoga pants, a blue sweater and was carrying a bag containing clothing. </s><s> Seweid is"
"2016-12-14","on the back) and a woman. </s><s> A bit later, another woman exited the building, wearing large black sunglasses, jeans and a","black jacket","and puffing on a cigarette, and walked off toward the east. </s><s> At one point during the police action, someone inside the"
"2016-12-21","Manchester a man identified himself Adam Foley and claimed to be a Merrimack, New Hampshire resident. </s><s> He was wearing a","black jacket","with the Massachusetts State Police emblem on the left breast pocket when he asked to test drive a gray 2011 Chevrolet"
"2016-12-23","III. </s><s> ""A white male, with face stubble, possibly short clean cut brown hair, wearing a dark colored beanie hat and","black jacket",", was in the front right passenger seat of a black Jeep Cherokee SUV that approached the front of The Dollar Tree store,"""
"2017-01-04","cameras captured a man police describe as a man in his mid-30s medium build. </s><s> He was wearing a dark color winter hat, a","black jacket",", a dark grey v-neck shirt, dark-colored pants, brown shoes, and a black ring on his left ring finger. </s><s> He has a brown"
"2017-02-05",". </s><s> He was last seen wearing a black coat, a burgundy sweater with white lettering, black stretch pants, black boots, a","black jacket","and a red ski hat. </s><s> Authorities say Turner is able to understand simple sentences in English and uses gestures and"
"2017-02-17","Pratt (R) and Frankie Gaff (L) </s><s> Olivia looked smart casual on set, wearing a colourful orange blouse under a cropped","black jacket",". </s><s> Stephanie looked pretty in a flowing black with white polka-dot ensemble as she clutched a coffee cup between takes. </s>"
"2017-02-25","camera flashes. </s><s> George was dressed casually for his shopping trip out with his wife. </s><s> The actor work jeans, a","black jacket",", and a gray scarf. </s><s> George and Amal were snapped entering the store Badou, in the St. Germain neighborhood of Paris,"
"2017-03-07","offender was described as a black male between 20 and 25, 6-feet to 6-foot 2, between 200 and 300 pounds and wearing a","black jacket",". </s><s> The third offender was described as a black male between 20 and 25 with a thin build and wearing a blue jacket. </s><s> A man had"
"2017-03-10",". </s><s> Reports said Thadis Coley Jr., 56, of 504-A W. New Hope Road, was sitting in his living room when a black man wearing a","black jacket","and black pants came into his home through the front door, which was unlocked, around 9:30 p.m. </s><s> The man then struck Coley"
"2017-03-16","white bodysuit that was almost see-through. </s><s> While Kris kept things simple in a black top, black trousers and a simple","black jacket","that featured white stripes. </s><s> It''s not the first time this week Kendall has added an injection of colour into her"
"2017-04-07","advice, these takes are for entertainment purposes only! </s><s> This week''s big controversy surrounded that devious","black jacket","on the Oude Kwarement, which poor Peter Sagan hooked at precisely the wrong moment during Tour of Flanders, sending him"
"2017-04-17","<s> The Fayetteville Police Department released a composite sketch Monday in hopes of solving a 2011 rape case. </s><s> -Wearing a","black jacket","with the word ""Baller"" written across the back with dark colored jeans and a dark colored cap. </s><s> Speaker outlines a vision"
"2017-04-19","at 3440 Bell. </s><s> The suspect is described as a white male in his 20s wearing a white or grey hoodie pulled over his head and a","black jacket","worn over the hoodie. </s><s> The suspect was also wearing a black backpack and silver athletic shorts. </s><s> The suspect watched two"
"2017-05-01","on Monday. </s><s> The actress, 28, sported a casually sophisticated ensemble as she made her way through JFK, wearing a chic","black jacket","with skinny jeans. </s><s> She rounded off her look with a classic Chanel handbag and some A-list shades. </s><s> Back in LA over the"
"2017-05-03","white male wearing an orange tank top and sporting a ""buzz"" hair cut. </s><s> Police said he was armed with a handgun and carried a","black jacket",""" </s><s> Police said on Twitter: ""Active shooter at Northlake College -- avoid the area."" </s><s> North Lake College, located in"
"2017-05-03","pickup truck and shooting him at close range. </s><s> Police said the man weighed about 230 pounds and was wearing a dark tuque,","black jacket","and greyish pants -- an updated description changed from the pants colour police initially said. </s><s> Thom said police are """
